Time(s),CH1V,CH2V,CH3V,CH4V
4.940000e-04,3.017400e-01,-2.000000e-05,6.000000e-04,7.066667e-04
4.960000e-04,3.015133e-01,4.400000e-04,3.733333e-04,2.000000e-05
4.980000e-04,3.015133e-01,7.933333e-04,2.600000e-04,4.800000e-04
5.000000e-04,1.777867e-01,7.933333e-04,-3.200000e-04,2.466667e-04
5.020000e-04,4.540000e-02,7.933333e-04,2.666667e-05,-5.533333e-04
5.040000e-04,1.170000e-02,7.933333e-04,-8.666667e-05,-3.266667e-04
5.060000e-04,5.120000e-03,4.400000e-04,1.400000e-04,1.513333e-03
5.080000e-04,2.233333e-03,5.600000e-04,-1.006667e-03,-1.013333e-03
5.100000e-04,2.233333e-03,6.733334e-04,7.200000e-04,-7.866666e-04
5.120000e-04,7.333333e-04,2.133333e-04,1.400000e-04,4.800000e-04
5.140000e-04,1.426667e-03,7.933333e-04,1.400000e-04,2.466667e-04
5.160000e-04,1.660000e-03,4.400000e-04,4.866667e-04,-2.133333e-04
5.180000e-04,1.313333e-03,6.733334e-04,-8.666667e-05,9.333334e-04
5.200000e-04,5.066667e-04,4.400000e-04,-8.666667e-05,-4.400000e-04
5.220000e-04,1.200000e-03,6.733334e-04,-8.666667e-05,-4.400000e-04
5.240000e-04,7.333333e-04,6.733334e-04,6.000000e-04,5.933333e-04
5.260000e-04,1.426667e-03,4.400000e-04,3.733333e-04,5.933333e-04
5.280000e-04,7.333333e-04,4.400000e-04,2.600000e-04,4.800000e-04
5.300000e-04,1.546667e-03,5.600000e-04,7.200000e-04,2.466667e-04
5.320000e-04,6.200000e-04,7.933333e-04,4.866667e-04,3.600000e-04
5.340000e-04,1.426667e-03,7.933333e-04,-8.666667e-05,-1.246667e-03
5.360000e-04,8.533333e-04,2.133333e-04,3.733333e-04,-3.266667e-04
5.380000e-04,1.426667e-03,4.400000e-04,1.520000e-03,1.513333e-03
5.400000e-04,1.600000e-04,5.600000e-04,9.466666e-04,3.600000e-04
5.420000e-04,1.426667e-03,7.933333e-04,9.466666e-04,5.933333e-04
5.440000e-04,8.533333e-04,1.140000e-03,3.733333e-04,-9.333334e-05
5.460000e-04,8.533333e-04,4.400000e-04,1.180000e-03,1.333333e-04
5.480000e-04,7.333333e-04,2.133333e-04,4.866667e-04,1.333333e-04
5.500000e-04,1.660000e-03,7.933333e-04,9.466666e-04,-2.133333e-04
5.520000e-04,9.666667e-04,7.933333e-04,1.400000e-04,4.800000e-04
5.540000e-04,1.313333e-03,5.600000e-04,1.180000e-03,2.466667e-04
5.560000e-04,1.080000e-03,7.933333e-04,1.400000e-04,-2.133333e-04
5.580000e-04,1.426667e-03,6.733334e-04,8.333334e-04,7.066667e-04
5.600000e-04,2.733333e-04,5.600000e-04,1.400000e-04,1.333333e-04
5.620000e-04,8.533333e-04,6.733334e-04,4.866667e-04,2.000000e-05
5.640000e-04,5.066667e-04,5.600000e-04,4.866667e-04,-9.333334e-05
5.660000e-04,1.080000e-03,5.600000e-04,9.466666e-04,2.000000e-05
5.680000e-04,5.066667e-04,7.933333e-04,1.400000e-04,-9.333334e-05
5.700000e-04,1.200000e-03,4.400000e-04,7.200000e-04,4.800000e-04
5.720000e-04,5.066667e-04,1.020000e-03,3.733333e-04,2.000000e-05
5.740000e-04,1.773333e-03,5.600000e-04,7.200000e-04,-1.013333e-03
5.760000e-04,8.533333e-04,5.600000e-04,1.400000e-04,2.466667e-04
5.780000e-04,9.666667e-04,7.933333e-04,-8.666667e-05,5.933333e-04
5.800000e-04,1.200000e-03,7.933333e-04,1.400000e-04,2.000000e-05
5.820000e-04,1.546667e-03,3.266667e-04,8.333334e-04,2.086667e-03
5.840000e-04,7.333333e-04,1.020000e-03,3.733333e-04,7.066667e-04
5.860000e-04,9.666667e-04,2.133333e-04,3.733333e-04,1.053333e-03
5.880000e-04,-7.333334e-05,5.600000e-04,6.000000e-04,2.000000e-05
5.900000e-04,1.080000e-03,4.400000e-04,4.866667e-04,4.800000e-04
5.920000e-04,7.333333e-04,1.020000e-03,-4.333333e-04,-4.400000e-04
5.940000e-04,1.426667e-03,7.933333e-04,9.466666e-04,4.800000e-04
5.960000e-04,8.533333e-04,1.253333e-03,2.600000e-04,5.933333e-04
5.980000e-04,1.313333e-03,7.933333e-04,1.400000e-04,1.333333e-04
6.000000e-04,8.533333e-04,6.733334e-04,4.866667e-04,1.333333e-04
6.020000e-04,8.533333e-04,4.400000e-04,1.640000e-03,4.800000e-04
6.040000e-04,5.066667e-04,7.933333e-04,-8.666667e-05,2.466667e-04
6.060000e-04,9.666667e-04,5.600000e-04,9.466666e-04,1.333333e-04
6.080000e-04,3.866667e-04,7.933333e-04,-8.666667e-05,2.000000e-05
6.100000e-04,1.080000e-03,5.600000e-04,3.733333e-04,2.466667e-04
6.120000e-04,2.733333e-04,1.140000e-03,1.400000e-04,2.466667e-04
6.140000e-04,9.666667e-04,6.733334e-04,1.293333e-03,4.800000e-04
6.160000e-04,6.200000e-04,5.600000e-04,-8.666667e-05,2.000000e-05
6.180000e-04,1.200000e-03,7.933333e-04,3.733333e-04,3.600000e-04
6.200000e-04,7.333333e-04,4.400000e-04,4.866667e-04,1.333333e-04
6.220000e-04,1.546667e-03,9.333334e-05,4.866667e-04,4.800000e-04
6.240000e-04,2.733333e-04,1.140000e-03,2.666667e-05,2.000000e-05
6.260000e-04,9.666667e-04,5.600000e-04,7.200000e-04,8.200000e-04
6.280000e-04,3.866667e-04,6.733334e-04,3.733333e-04,2.000000e-05
6.300000e-04,9.666667e-04,-2.000000e-05,4.866667e-04,8.200000e-04
6.320000e-04,8.533333e-04,7.933333e-04,-2.000000e-04,-9.333334e-05
6.340000e-04,1.200000e-03,4.400000e-04,1.400000e-04,-2.133333e-04
6.360000e-04,5.066667e-04,6.733334e-04,-8.666667e-05,2.000000e-05
6.380000e-04,8.533333e-04,2.133333e-04,9.466666e-04,4.800000e-04
6.400000e-04,1.600000e-04,9.333334e-05,9.466666e-04,5.933333e-04
6.420000e-04,2.733333e-04,7.933333e-04,3.733333e-04,1.053333e-03
6.440000e-04,-7.333334e-05,2.133333e-04,6.000000e-04,2.000000e-05
6.460000e-04,3.866667e-04,5.600000e-04,1.060000e-03,2.466667e-04
6.480000e-04,4.000000e-05,1.140000e-03,2.666667e-05,1.333333e-04
6.500000e-04,8.533333e-04,1.020000e-03,2.600000e-04,-2.133333e-04
6.520000e-04,3.866667e-04,7.933333e-04,3.733333e-04,-9.333334e-05
6.540000e-04,2.733333e-04,4.400000e-04,4.866667e-04,7.066667e-04
6.560000e-04,5.066667e-04,5.600000e-04,-5.466667e-04,2.466667e-04
6.580000e-04,2.006667e-03,2.133333e-04,1.060000e-03,1.333333e-04
6.600000e-04,7.333333e-04,5.600000e-04,1.180000e-03,2.000000e-05
6.620000e-04,6.200000e-04,3.266667e-04,4.866667e-04,1.333333e-04
6.640000e-04,5.066667e-04,7.933333e-04,-8.933333e-04,-3.266667e-04
6.660000e-04,7.333333e-04,2.133333e-04,7.200000e-04,4.800000e-04
6.680000e-04,6.200000e-04,4.400000e-04,7.200000e-04,2.000000e-05
6.700000e-04,6.200000e-04,7.933333e-04,7.200000e-04,1.333333e-04
6.720000e-04,2.733333e-04,4.400000e-04,1.400000e-04,2.000000e-05
6.740000e-04,6.200000e-04,6.733334e-04,9.466666e-04,1.853333e-03
6.760000e-04,1.600000e-04,6.733334e-04,1.400000e-04,2.466667e-04
6.780000e-04,6.200000e-04,7.933333e-04,6.000000e-04,1.740000e-03
6.800000e-04,4.000000e-05,6.733334e-04,2.666667e-05,2.000000e-05
6.820000e-04,9.666667e-04,5.600000e-04,4.866667e-04,-1.126667e-03
6.840000e-04,1.600000e-04,4.400000e-04,-5.466667e-04,-5.533333e-04
6.860000e-04,1.200000e-03,5.600000e-04,7.200000e-04,5.933333e-04
6.880000e-04,8.533333e-04,5.600000e-04,1.400000e-04,-9.333334e-05
6.900000e-04,1.200000e-03,4.400000e-04,2.600000e-04,-4.400000e-04
6.920000e-04,2.733333e-04,3.266667e-04,1.400000e-04,-3.266667e-04
6.940000e-04,1.313333e-03,7.933333e-04,-3.200000e-04,-9.333334e-05
6.960000e-04,6.200000e-04,5.600000e-04,-8.666667e-05,2.466667e-04
6.980000e-04,1.080000e-03,-2.533333e-04,6.000000e-04,-9.333334e-05
7.000000e-04,2.733333e-04,4.400000e-04,-8.666667e-05,2.000000e-05
7.020000e-04,9.666667e-04,5.600000e-04,4.866667e-04,1.333333e-04
7.040000e-04,5.066667e-04,9.066667e-04,-8.666667e-05,3.600000e-04
7.060000e-04,1.080000e-03,4.400000e-04,7.200000e-04,2.466667e-04
7.080000e-04,5.066667e-04,5.600000e-04,1.400000e-04,-9.333334e-05
7.100000e-04,1.426667e-03,6.733334e-04,7.200000e-04,-2.133333e-04
7.120000e-04,9.666667e-04,6.733334e-04,-4.333333e-04,2.000000e-05
7.140000e-04,8.533333e-04,4.400000e-04,7.200000e-04,1.280000e-03
7.160000e-04,5.066667e-04,1.020000e-03,-8.666667e-05,5.933333e-04
7.180000e-04,8.533333e-04,4.400000e-04,1.060000e-03,1.280000e-03
7.200000e-04,5.066667e-04,4.400000e-04,2.666667e-05,3.600000e-04
7.220000e-04,2.733333e-04,4.400000e-04,4.866667e-04,-9.333334e-05
7.240000e-04,1.600000e-04,1.020000e-03,1.400000e-04,-9.333334e-05
7.260000e-04,8.533333e-04,4.400000e-04,8.333334e-04,2.466667e-04
7.280000e-04,8.533333e-04,7.933333e-04,6.000000e-04,2.000000e-05
7.300000e-04,1.546667e-03,2.133333e-04,1.180000e-03,1.053333e-03
7.320000e-04,7.333333e-04,5.600000e-04,2.600000e-04,2.000000e-05
7.340000e-04,9.666667e-04,4.400000e-04,7.200000e-04,1.626667e-03
7.360000e-04,8.533333e-04,9.066667e-04,1.400000e-04,2.000000e-05
7.380000e-04,1.660000e-03,5.600000e-04,4.866667e-04,5.933333e-04
7.400000e-04,7.333333e-04,3.266667e-04,2.666667e-05,-2.133333e-04
7.420000e-04,1.200000e-03,2.133333e-04,8.333334e-04,7.066667e-04
7.440000e-04,6.200000e-04,1.140000e-03,1.400000e-04,1.333333e-04
7.460000e-04,6.200000e-04,6.733334e-04,6.000000e-04,5.933333e-04
7.480000e-04,5.066667e-04,7.933333e-04,-8.666667e-05,4.800000e-04
7.500000e-04,1.546667e-03,1.020000e-03,-2.000000e-04,-5.533333e-04
7.520000e-04,5.066667e-04,7.933333e-04,4.866667e-04,2.000000e-05
7.540000e-04,1.426667e-03,4.400000e-04,2.600000e-04,2.000000e-05
7.560000e-04,5.066667e-04,4.400000e-04,2.666667e-05,1.333333e-04
7.580000e-04,1.200000e-03,3.266667e-04,4.866667e-04,5.933333e-04
7.600000e-04,5.066667e-04,6.733334e-04,8.333334e-04,2.466667e-04
7.620000e-04,1.426667e-03,4.400000e-04,1.293333e-03,7.066667e-04
7.640000e-04,1.080000e-03,5.600000e-04,3.733333e-04,4.800000e-04
7.660000e-04,1.080000e-03,6.733334e-04,1.180000e-03,5.933333e-04
7.680000e-04,2.733333e-04,7.933333e-04,4.866667e-04,1.333333e-04
7.700000e-04,8.533333e-04,1.140000e-03,8.333334e-04,-7.866666e-04
7.720000e-04,2.733333e-04,9.066667e-04,2.666667e-05,2.466667e-04
7.740000e-04,1.200000e-03,4.400000e-04,7.200000e-04,8.200000e-04
7.760000e-04,1.600000e-04,1.020000e-03,1.400000e-04,4.800000e-04
7.780000e-04,1.546667e-03,4.400000e-04,7.200000e-04,3.600000e-04
7.800000e-04,3.866667e-04,9.066667e-04,2.600000e-04,2.466667e-04
7.820000e-04,1.200000e-03,7.933333e-04,7.200000e-04,1.393333e-03
7.840000e-04,2.733333e-04,5.600000e-04,-8.666667e-05,1.333333e-04
7.860000e-04,6.200000e-04,4.400000e-04,6.000000e-04,1.626667e-03
7.880000e-04,1.600000e-04,9.066667e-04,6.000000e-04,3.600000e-04
7.900000e-04,3.866667e-04,1.020000e-03,3.733333e-04,4.800000e-04
7.920000e-04,3.866667e-04,4.400000e-04,-4.333333e-04,-9.333334e-05
7.940000e-04,8.533333e-04,7.933333e-04,4.866667e-04,-5.533333e-04
7.960000e-04,5.066667e-04,6.733334e-04,3.733333e-04,-9.333334e-05
7.980000e-04,8.533333e-04,6.733334e-04,1.060000e-03,3.600000e-04
8.000000e-04,4.000000e-05,7.933333e-04,-8.666667e-05,2.000000e-05
8.020000e-04,1.200000e-03,5.600000e-04,7.200000e-04,2.466667e-04
8.040000e-04,7.333333e-04,4.400000e-04,3.733333e-04,-4.400000e-04
8.060000e-04,1.080000e-03,6.733334e-04,4.866667e-04,1.626667e-03
8.080000e-04,7.333333e-04,-2.000000e-05,-8.666667e-05,2.466667e-04
8.100000e-04,1.200000e-03,3.266667e-04,4.866667e-04,4.800000e-04
8.120000e-04,2.733333e-04,5.600000e-04,6.000000e-04,4.800000e-04
8.140000e-04,1.200000e-03,5.600000e-04,3.733333e-04,-5.533333e-04
8.160000e-04,1.600000e-04,1.020000e-03,-4.333333e-04,-4.400000e-04
8.180000e-04,9.666667e-04,5.600000e-04,7.200000e-04,2.466667e-04
8.200000e-04,-7.333334e-05,6.733334e-04,1.400000e-04,2.000000e-05
8.220000e-04,3.866667e-04,5.600000e-04,9.466666e-04,1.853333e-03
8.240000e-04,-4.200000e-04,1.140000e-03,-8.666667e-05,-2.133333e-04
8.260000e-04,2.733333e-04,5.600000e-04,8.333334e-04,5.933333e-04
8.280000e-04,-7.333334e-05,7.933333e-04,-8.666667e-05,-9.333334e-05
8.300000e-04,2.733333e-04,9.066667e-04,4.866667e-04,-5.533333e-04
8.320000e-04,5.066667e-04,7.933333e-04,2.666667e-05,-9.333334e-05
8.340000e-04,3.866667e-04,2.133333e-04,2.600000e-04,-3.266667e-04
8.360000e-04,3.866667e-04,1.020000e-03,2.666667e-05,-3.266667e-04
8.380000e-04,2.733333e-04,5.600000e-04,7.200000e-04,2.000000e-05
8.400000e-04,1.600000e-04,1.020000e-03,-8.666667e-05,3.600000e-04
8.420000e-04,8.533333e-04,6.733334e-04,-5.466667e-04,2.466667e-04
8.440000e-04,-7.333334e-05,1.140000e-03,4.866667e-04,-2.133333e-04
8.460000e-04,1.313333e-03,7.933333e-04,1.400000e-04,3.600000e-04
8.480000e-04,5.066667e-04,1.020000e-03,-8.666667e-05,2.000000e-05
8.500000e-04,5.066667e-04,5.600000e-04,7.200000e-04,7.066667e-04
8.520000e-04,3.866667e-04,5.600000e-04,7.200000e-04,1.333333e-04
8.540000e-04,1.313333e-03,-1.333333e-04,7.200000e-04,5.933333e-04
8.560000e-04,7.333333e-04,3.266667e-04,-2.000000e-04,2.466667e-04
8.580000e-04,1.546667e-03,5.600000e-04,4.866667e-04,4.800000e-04
8.600000e-04,5.066667e-04,9.066667e-04,-6.600000e-04,-9.333334e-05
8.620000e-04,1.660000e-03,6.733334e-04,4.866667e-04,5.933333e-04
8.640000e-04,1.080000e-03,6.733334e-04,2.600000e-04,-2.133333e-04
8.660000e-04,1.200000e-03,5.600000e-04,2.600000e-04,-1.013333e-03
8.680000e-04,6.200000e-04,4.400000e-04,4.866667e-04,2.466667e-04
8.700000e-04,1.200000e-03,-2.000000e-05,4.866667e-04,4.800000e-04
8.720000e-04,2.733333e-04,6.733334e-04,2.600000e-04,2.000000e-05
8.740000e-04,8.533333e-04,9.066667e-04,7.200000e-04,2.466667e-04
8.760000e-04,2.733333e-04,5.600000e-04,6.000000e-04,4.800000e-04
8.780000e-04,1.200000e-03,2.133333e-04,-8.666667e-05,-1.126667e-03
8.800000e-04,-7.333334e-05,3.266667e-04,-2.000000e-04,-2.133333e-04
8.820000e-04,8.533333e-04,7.933333e-04,9.466666e-04,3.600000e-04
8.840000e-04,-3.000000e-04,4.400000e-04,-2.000000e-04,-9.333334e-05
8.860000e-04,3.866667e-04,5.600000e-04,7.200000e-04,5.933333e-04
8.880000e-04,3.866667e-04,7.933333e-04,2.666667e-05,4.800000e-04
8.900000e-04,9.666667e-04,7.933333e-04,3.733333e-04,7.066667e-04
8.920000e-04,8.533333e-04,6.733334e-04,3.733333e-04,-4.400000e-04
8.940000e-04,8.533333e-04,4.400000e-04,1.400000e-04,1.053333e-03
8.960000e-04,5.066667e-04,5.600000e-04,1.400000e-04,-3.266667e-04
8.980000e-04,1.426667e-03,7.933333e-04,8.333334e-04,-9.333334e-05
9.000000e-04,7.333333e-04,5.600000e-04,3.733333e-04,-5.533333e-04
9.020000e-04,1.773333e-03,4.400000e-04,7.200000e-04,4.800000e-04
9.040000e-04,8.533333e-04,1.020000e-03,1.400000e-04,2.000000e-05
9.060000e-04,1.660000e-03,4.400000e-04,3.733333e-04,2.000000e-05
9.080000e-04,8.533333e-04,3.266667e-04,-3.200000e-04,3.600000e-04
9.100000e-04,1.200000e-03,5.600000e-04,1.400000e-04,-4.400000e-04
9.120000e-04,5.066667e-04,4.400000e-04,3.733333e-04,2.000000e-05
9.140000e-04,9.666667e-04,3.266667e-04,7.200000e-04,2.466667e-04
9.160000e-04,2.733333e-04,7.933333e-04,1.400000e-04,2.000000e-05
9.180000e-04,6.200000e-04,7.933333e-04,1.400000e-04,2.000000e-05
9.200000e-04,-7.333334e-05,6.733334e-04,-6.600000e-04,-4.400000e-04
9.220000e-04,8.533333e-04,2.133333e-04,9.466666e-04,-4.400000e-04
9.240000e-04,2.733333e-04,5.600000e-04,2.666667e-05,2.000000e-05
9.260000e-04,1.546667e-03,9.333334e-05,9.466666e-04,2.466667e-04
9.280000e-04,5.066667e-04,7.933333e-04,2.666667e-05,-5.533333e-04
9.300000e-04,1.426667e-03,7.933333e-04,4.866667e-04,2.466667e-04
9.320000e-04,8.533333e-04,7.933333e-04,-3.200000e-04,1.333333e-04
9.340000e-04,9.666667e-04,9.066667e-04,1.400000e-04,7.066667e-04
9.360000e-04,3.866667e-04,7.933333e-04,4.866667e-04,2.466667e-04
9.380000e-04,9.666667e-04,4.400000e-04,6.000000e-04,-9.333334e-05
9.400000e-04,8.533333e-04,9.066667e-04,-2.000000e-04,2.466667e-04
9.420000e-04,6.200000e-04,5.600000e-04,1.060000e-03,3.600000e-04
9.440000e-04,6.200000e-04,7.933333e-04,7.200000e-04,3.600000e-04
9.460000e-04,1.546667e-03,3.266667e-04,1.060000e-03,8.200000e-04
9.480000e-04,8.533333e-04,7.933333e-04,7.200000e-04,2.000000e-05
9.500000e-04,1.426667e-03,5.600000e-04,1.520000e-03,4.800000e-04
9.520000e-04,1.313333e-03,1.020000e-03,3.733333e-04,-9.333334e-05
9.540000e-04,1.313333e-03,4.400000e-04,7.200000e-04,3.600000e-04
9.560000e-04,1.080000e-03,9.066667e-04,-2.000000e-04,2.466667e-04
9.580000e-04,1.773333e-03,4.400000e-04,7.200000e-04,1.966667e-03
9.600000e-04,5.066667e-04,1.020000e-03,1.400000e-04,-4.400000e-04
9.620000e-04,1.200000e-03,7.933333e-04,1.180000e-03,4.800000e-04
9.640000e-04,3.866667e-04,6.733334e-04,3.733333e-04,4.800000e-04
9.660000e-04,1.546667e-03,7.933333e-04,1.060000e-03,4.800000e-04
9.680000e-04,2.733333e-04,5.600000e-04,-8.666667e-05,2.000000e-05
9.700000e-04,1.200000e-03,5.600000e-04,3.733333e-04,-9.333334e-05
9.720000e-04,5.066667e-04,7.933333e-04,1.400000e-04,2.466667e-04
9.740000e-04,1.200000e-03,3.266667e-04,9.466666e-04,5.933333e-04
9.760000e-04,5.066667e-04,-2.000000e-05,3.733333e-04,1.333333e-04
9.780000e-04,9.666667e-04,5.600000e-04,9.466666e-04,2.466667e-04
9.800000e-04,5.066667e-04,1.140000e-03,2.600000e-04,1.333333e-04
9.820000e-04,9.666667e-04,7.933333e-04,6.000000e-04,4.800000e-04
9.840000e-04,9.666667e-04,2.133333e-04,3.733333e-04,2.466667e-04
9.860000e-04,6.200000e-04,6.733334e-04,3.733333e-04,3.600000e-04
9.880000e-04,-3.000000e-04,7.933333e-04,9.466666e-04,-4.400000e-04
9.900000e-04,9.666667e-04,7.933333e-04,3.733333e-04,2.000000e-05
9.920000e-04,5.066667e-04,7.933333e-04,1.060000e-03,1.333333e-04
9.940000e-04,1.200000e-03,5.600000e-04,6.000000e-04,5.933333e-04
9.960000e-04,1.600000e-04,5.600000e-04,3.733333e-04,5.933333e-04
9.980000e-04,7.137334e-02,2.133333e-04,9.466666e-04,1.333333e-04
